Year,FishCountry,TaxonName,CommonName,SumCatch
1982,Comoros,Scombridae,Mackerels  tunas and bonitos,116.0008704
1982,Comoros,Katsuwonus pelamis,Skipjack tuna,1460.455293
1982,Comoros,Thunnus albacares,Yellowfin tuna,107.6075131
1982,Costa Rica,Euthynnus lineatus,Black skipjack,64.21031792
1982,Costa Rica,Scombridae,Mackerels  tunas and bonitos,0.236299611
1982,Costa Rica,Katsuwonus pelamis,Skipjack tuna,215.380775
1982,Costa Rica,Thunnus albacares,Yellowfin tuna,127.4977352
1982,Côte d'Ivoire,Makaira nigricans,Blue marlin,157.7475415
1982,Côte d'Ivoire,Euthynnus alletteratus,Little tunny,19.32659004
1982,Côte d'Ivoire,Scombridae,Mackerels  tunas and bonitos,540.8596182
1982,Cuba,Thunnus alalunga,Albacore,76.26489866
1982,Cuba,Thunnus obesus,Bigeye tuna,478.318956
1982,Cuba,Makaira nigricans,Blue marlin,104.0702291
1982,Cuba,Euthynnus alletteratus,Little tunny,0.173510994
1982,Cuba,Katsuwonus pelamis,Skipjack tuna,166.8026349
1982,Cuba,Thunnus albacares,Yellowfin tuna,1976.160009
1982,Ecuador,Thunnus obesus,Bigeye tuna,79.92169816
1982,Ecuador,Euthynnus lineatus,Black skipjack,558.5125443
1982,Ecuador,Scombridae,Mackerels  tunas and bonitos,465.8615924
1982,Ecuador,Katsuwonus pelamis,Skipjack tuna,12560.8262
1982,Ecuador,Thunnus albacares,Yellowfin tuna,5255.360176
1982,El Salvador,Katsuwonus pelamis,Skipjack tuna,593.7970401
1982,El Salvador,Thunnus albacares,Yellowfin tuna,169.9274991
1982,Estonia,Thunnus obesus,Bigeye tuna,41.32349629
1982,Estonia,Euthynnus alletteratus,Little tunny,0.224561869
1982,Estonia,Scombridae,Mackerels  tunas and bonitos,17.08520931
1982,Estonia,Katsuwonus pelamis,Skipjack tuna,224.4584466
1982,Estonia,Thunnus albacares,Yellowfin tuna,57.73161811
1982,Fiji,Thunnus obesus,Bigeye tuna,87.15149094
1982,Fiji,Katsuwonus pelamis,Skipjack tuna,3523.426953
1982,Fiji,Thunnus albacares,Yellowfin tuna,683.9710838
1982,France,Thunnus alalunga,Albacore,2168.284961
1982,France,Thunnus thynnus,Atlantic bluefin tuna,34.59776657
1982,France,Thunnus obesus,Bigeye tuna,5864.091714
1982,France,Makaira nigricans,Blue marlin,114.3717636
1982,France,Euthynnus alletteratus,Little tunny,2.679659222
1982,France,Katsuwonus pelamis,Skipjack tuna,23884.8081
1982,France,Thunnus albacares,Yellowfin tuna,34678.53733
1982,Georgia,Thunnus obesus,Bigeye tuna,11.94636533
1982,Georgia,Euthynnus alletteratus,Little tunny,0.108970774
1982,Georgia,Scombridae,Mackerels  tunas and bonitos,17.38138554
1982,Georgia,Katsuwonus pelamis,Skipjack tuna,51.20347638
1982,Georgia,Thunnus albacares,Yellowfin tuna,13.38838004
1982,Germany,Euthynnus alletteratus,Little tunny,1.565542374
1982,Ghana,Thunnus obesus,Bigeye tuna,729.0862273
1982,Ghana,Makaira nigricans,Blue marlin,45.2294116
1982,Ghana,Euthynnus alletteratus,Little tunny,13.34592224
1982,Ghana,Scombridae,Mackerels  tunas and bonitos,440.2316917
1982,Ghana,Katsuwonus pelamis,Skipjack tuna,16412.98967
1982,Ghana,Thunnus albacares,Yellowfin tuna,8766.048724
1982,Guam (USA),Scombridae,Mackerels  tunas and bonitos,3.471207818
1982,Honduras,Scombridae,Mackerels  tunas and bonitos,1229.917312
1982,Hong Kong,Scombridae,Mackerels  tunas and bonitos,8.941739253
1982,Indonesia,Thunnus alalunga,Albacore,166.8612202
1982,Indonesia,Thunnus obesus,Bigeye tuna,3159.872647
1982,Indonesia,Euthynnus affinis,Kawakawa,7128.356351
1982,Indonesia,Thunnus tonggol,Longtail tuna,6609.752812
1982,Indonesia,Scombridae,Mackerels  tunas and bonitos,8014.110365
1982,Indonesia,Katsuwonus pelamis,Skipjack tuna,40022.36681
1982,Indonesia,Thunnus maccoyii,Southern bluefin tuna,21.47557859
1982,Indonesia,Thunnus albacares,Yellowfin tuna,15630.00943
1982,Iran,Euthynnus affinis,Kawakawa,658.4613725
1982,Iran,Thunnus tonggol,Longtail tuna,2486.873161
1982,Israel,Euthynnus alletteratus,Little tunny,12.62850657
1982,Japan,Thunnus alalunga,Albacore,54416.58873
1982,Japan,Thunnus thynnus,Atlantic bluefin tuna,1717.110503
1982,Japan,Thunnus obesus,Bigeye tuna,154484.2251
1982,Japan,Makaira nigricans,Blue marlin,785.4810845
1982,Japan,Scombridae,Mackerels  tunas and bonitos,2468.06276
1982,Japan,Thunnus orientalis,Pacific bluefin tuna,22473.4684
1982,Japan,Katsuwonus pelamis,Skipjack tuna,159752.0133
1982,Japan,Thunnus maccoyii,Southern bluefin tuna,18506.35416
1982,Japan,Thunnus albacares,Yellowfin tuna,72391.98334
1982,Kenya,Thunnus alalunga,Albacore,63.08895703
1982,Kenya,Thunnus obesus,Bigeye tuna,172.7226754
1982,Kenya,Scombridae,Mackerels  tunas and bonitos,191.7923186
1982,Kenya,Katsuwonus pelamis,Skipjack tuna,262.5046519
1982,Kenya,Thunnus albacares,Yellowfin tuna,275.7209639
1982,Kiribati,Katsuwonus pelamis,Skipjack tuna,277.489364
1982,Kiribati,Thunnus albacares,Yellowfin tuna,156.0025867
1982,Korea (South),Thunnus alalunga,Albacore,29914.50524
1982,Korea (South),Thunnus obesus,Bigeye tuna,86163.76397
1982,Korea (South),Makaira nigricans,Blue marlin,13.67030369
1982,Korea (South),Scombridae,Mackerels  tunas and bonitos,2016.332526
1982,Korea (South),Katsuwonus pelamis,Skipjack tuna,15913.73987
1982,Korea (South),Thunnus maccoyii,Southern bluefin tuna,5.999981899
1982,Korea (South),Thunnus albacares,Yellowfin tuna,71507.61225
1982,Latvia,Thunnus obesus,Bigeye tuna,58.42914573
1982,Latvia,Euthynnus alletteratus,Little tunny,0.239631174
1982,Latvia,Scombridae,Mackerels  tunas and bonitos,21.49094542
1982,Latvia,Katsuwonus pelamis,Skipjack tuna,328.7574751
1982,Latvia,Thunnus albacares,Yellowfin tuna,83.9452749
1982,Liberia,Thunnus obesus,Bigeye tuna,382.8215637
1982,Lithuania,Thunnus obesus,Bigeye tuna,57.16737253
1982,Lithuania,Euthynnus alletteratus,Little tunny,0.25984889
1982,Lithuania,Scombridae,Mackerels  tunas and bonitos,60.018682
1982,Lithuania,Katsuwonus pelamis,Skipjack tuna,318.527532
1982,Lithuania,Thunnus albacares,Yellowfin tuna,81.32717753
1982,Malaysia,Euthynnus affinis,Kawakawa,2503.053271
1982,Malaysia,Scombridae,Mackerels  tunas and bonitos,464.2429807
1982,Mauritania,Euthynnus alletteratus,Little tunny,0.525667576
1982,Mexico,Thunnus alalunga,Albacore,6.020368864
1982,Mexico,Thunnus thynnus,Atlantic bluefin tuna,8.927619573
1982,Mexico,Thunnus obesus,Bigeye tuna,173.8125377
1982,Mexico,Thunnus orientalis,Pacific bluefin tuna,485.128181
1982,Mexico,Katsuwonus pelamis,Skipjack tuna,15060.42976
1982,Mexico,Thunnus albacares,Yellowfin tuna,18212.81319
1982,Netherlands,Thunnus thynnus,Atlantic bluefin tuna,0.036415513
1982,New Zealand,Thunnus alalunga,Albacore,1862.885212
1982,New Zealand,Katsuwonus pelamis,Skipjack tuna,4506.11685
1982,New Zealand,Thunnus maccoyii,Southern bluefin tuna,236.3009256
1982,New Zealand,Thunnus albacares,Yellowfin tuna,1.632504204
1982,North Marianas (USA),Katsuwonus pelamis,Skipjack tuna,26.31979794
1982,Other countries,Thunnus thynnus,Atlantic bluefin tuna,3.265715229
1982,Other countries,Thunnus obesus,Bigeye tuna,223.8554999
1982,Other countries,Katsuwonus pelamis,Skipjack tuna,1542.82646
1982,Other countries,Thunnus albacares,Yellowfin tuna,4089.654755
1982,Pakistan,Thunnus tonggol,Longtail tuna,4720.946628
1982,Pakistan,Katsuwonus pelamis,Skipjack tuna,5073.451623
1982,Palau,Katsuwonus pelamis,Skipjack tuna,2936.713558
1982,Palau,Thunnus albacares,Yellowfin tuna,555.4043722
1982,Panama,Thunnus alalunga,Albacore,693.3293585
1982,Panama,Thunnus thynnus,Atlantic bluefin tuna,21.89164547
1982,Panama,Thunnus obesus,Bigeye tuna,3489.115592
1982,Panama,Scombridae,Mackerels  tunas and bonitos,584.1860791
1982,Panama,Katsuwonus pelamis,Skipjack tuna,7537.283198
1982,Panama,Thunnus albacares,Yellowfin tuna,11697.96792
1982,Peru,Katsuwonus pelamis,Skipjack tuna,19.41324631
1982,Peru,Thunnus albacares,Yellowfin tuna,117.1641074
1982,Philippines,Thunnus obesus,Bigeye tuna,3449.011702
1982,Philippines,Euthynnus affinis,Kawakawa,14426.63789
1982,Philippines,Scombridae,Mackerels  tunas and bonitos,1268.747639
1982,Philippines,Katsuwonus pelamis,Skipjack tuna,27995.12935
1982,Philippines,Thunnus albacares,Yellowfin tuna,28335.78371
1982,Poland,Thunnus obesus,Bigeye tuna,3.431144205
1982,Poland,Thunnus albacares,Yellowfin tuna,15.91788728
1982,Portugal,Thunnus alalunga,Albacore,423.4150692
1982,Portugal,Thunnus thynnus,Atlantic bluefin tuna,1211.855079
1982,Portugal,Thunnus obesus,Bigeye tuna,702.2349832
1982,Portugal,Makaira nigricans,Blue marlin,0.643148496
1982,Portugal,Scombridae,Mackerels  tunas and bonitos,24.98208159
1982,Portugal,Katsuwonus pelamis,Skipjack tuna,2722.408878
1982,Portugal,Thunnus albacares,Yellowfin tuna,701.7441444
1982,Puerto Rico (USA),Scombridae,Mackerels  tunas and bonitos,1336.106642
1982,Réunion (France),Thunnus alalunga,Albacore,14.59609052
1982,Réunion (France),Katsuwonus pelamis,Skipjack tuna,34.72516526
1982,Réunion (France),Thunnus albacares,Yellowfin tuna,183.4515695
1982,Romania,Euthynnus alletteratus,Little tunny,1.147538617
1982,Russian Federation,Thunnus obesus,Bigeye tuna,231.3315606
1982,Russian Federation,Euthynnus alletteratus,Little tunny,1.108959765
1982,Russian Federation,Scombridae,Mackerels  tunas and bonitos,327.5273358
1982,Russian Federation,Katsuwonus pelamis,Skipjack tuna,1278.20241
1982,Russian Federation,Thunnus albacares,Yellowfin tuna,323.7357043
1982,Saint Helena (UK),Thunnus alalunga,Albacore,10.72420094
1982,Saint Helena (UK),Thunnus obesus,Bigeye tuna,21.75686325
1982,Saint Helena (UK),Katsuwonus pelamis,Skipjack tuna,256.0590818
1982,Saint Helena (UK),Thunnus albacares,Yellowfin tuna,91.34149415
1982,Saudi Arabia,Scombridae,Mackerels  tunas and bonitos,161.6101057
1982,Senegal,Thunnus obesus,Bigeye tuna,190.6839209
1982,Senegal,Euthynnus alletteratus,Little tunny,14.26602312
1982,Senegal,Katsuwonus pelamis,Skipjack tuna,800.3370987
1982,Senegal,Thunnus albacares,Yellowfin tuna,1183.473116
1982,Sierra Leone,Scombridae,Mackerels  tunas and bonitos,72.78322899
1982,Singapore,Scombridae,Mackerels  tunas and bonitos,576.9867387
1982,Singapore,Katsuwonus pelamis,Skipjack tuna,24.97067554
1982,South Africa,Thunnus alalunga,Albacore,2724.700005
1982,South Africa,Thunnus obesus,Bigeye tuna,126.9418515
1982,South Africa,Scombridae,Mackerels  tunas and bonitos,29.50921524
1982,South Africa,Katsuwonus pelamis,Skipjack tuna,32.64249033
1982,South Africa,Thunnus maccoyii,Southern bluefin tuna,0.225320459
1982,South Africa,Thunnus albacares,Yellowfin tuna,43.15491857
1982,Spain,Thunnus alalunga,Albacore,3724.592562
1982,Spain,Thunnus thynnus,Atlantic bluefin tuna,151.2969572
1982,Spain,Thunnus obesus,Bigeye tuna,4547.247663
1982,Spain,Makaira nigricans,Blue marlin,51.26775493
1982,Spain,Katsuwonus pelamis,Skipjack tuna,15137.14252
1982,Spain,Thunnus albacares,Yellowfin tuna,21041.47065
1982,Sri Lanka,Thunnus obesus,Bigeye tuna,68.38896377
1982,Sri Lanka,Euthynnus affinis,Kawakawa,1754.810629
1982,Sri Lanka,Thunnus tonggol,Longtail tuna,1091.873109
1982,Sri Lanka,Scombridae,Mackerels  tunas and bonitos,15816.7082
1982,Sri Lanka,Katsuwonus pelamis,Skipjack tuna,13903.36751
1982,Sri Lanka,Thunnus albacares,Yellowfin tuna,7375.842363
1982,Taiwan,Thunnus alalunga,Albacore,50596.78271
1982,Taiwan,Thunnus thynnus,Atlantic bluefin tuna,15.2462064
1982,Taiwan,Thunnus obesus,Bigeye tuna,10141.28648
1982,Taiwan,Makaira nigricans,Blue marlin,128.4952543
1982,Taiwan,Euthynnus affinis,Kawakawa,305.1709077
1982,Taiwan,Thunnus tonggol,Longtail tuna,15.24523829
1982,Taiwan,Scombridae,Mackerels  tunas and bonitos,4437.574565
1982,Taiwan,Thunnus orientalis,Pacific bluefin tuna,190.2913767
1982,Taiwan,Katsuwonus pelamis,Skipjack tuna,2215.208877
1982,Taiwan,Thunnus maccoyii,Southern bluefin tuna,38.41234874
1982,Taiwan,Thunnus albacares,Yellowfin tuna,15379.95837
1982,Tanzania,Scombridae,Mackerels  tunas and bonitos,1733.372736
1982,Thailand,Euthynnus affinis,Kawakawa,5559.865469
1982,Thailand,Thunnus tonggol,Longtail tuna,3590.565743
1982,Togo,Scombridae,Mackerels  tunas and bonitos,238.9199189
1982,Tonga,Thunnus alalunga,Albacore,103.5959294
1982,Tonga,Thunnus obesus,Bigeye tuna,17.66227634
1982,Tonga,Scombridae,Mackerels  tunas and bonitos,386.0966952
1982,Tonga,Thunnus albacares,Yellowfin tuna,79.33241274
1982,Trinidad & Tobago,Scombridae,Mackerels  tunas and bonitos,199.007608
1982,Ukraine,Thunnus obesus,Bigeye tuna,129.6071205
1982,Ukraine,Euthynnus alletteratus,Little tunny,0.70164624
1982,Ukraine,Scombridae,Mackerels  tunas and bonitos,197.2025818
1982,Ukraine,Katsuwonus pelamis,Skipjack tuna,697.6185422
1982,Ukraine,Thunnus albacares,Yellowfin tuna,176.8877547
1982,United Arab Emirates,Euthynnus affinis,Kawakawa,1928.595056
1982,United Arab Emirates,Thunnus tonggol,Longtail tuna,3723.184451
1982,Uruguay,Thunnus alalunga,Albacore,272.081944
1982,Uruguay,Thunnus thynnus,Atlantic bluefin tuna,3.000000029
1982,Uruguay,Thunnus obesus,Bigeye tuna,435.802298
1982,Uruguay,Scombridae,Mackerels  tunas and bonitos,29.57398171
1982,Uruguay,Thunnus albacares,Yellowfin tuna,250.9049779
1982,USA,Thunnus alalunga,Albacore,5635.605925
1982,USA,Thunnus thynnus,Atlantic bluefin tuna,2.231292157
1982,USA,Thunnus obesus,Bigeye tuna,1369.544692
1982,USA,Thunnus atlanticus,Blackfin tuna,0.057654157
1982,USA,Euthynnus affinis,Kawakawa,10.57706767
1982,USA,Scombridae,Mackerels  tunas and bonitos,68.69113208
1982,USA,Thunnus orientalis,Pacific bluefin tuna,2022.428784
1982,USA,Katsuwonus pelamis,Skipjack tuna,62357.61603
1982,USA,Thunnus,Tuna,1.066730652
1982,USA,Thunnus albacares,Yellowfin tuna,78870.75343
1982,Vanuatu,Thunnus alalunga,Albacore,226.9772915
1982,Venezuela,Thunnus alalunga,Albacore,198.7518893
1982,Venezuela,Thunnus obesus,Bigeye tuna,1901.652894
1982,Venezuela,Makaira nigricans,Blue marlin,118.6401382
1982,Venezuela,Katsuwonus pelamis,Skipjack tuna,13071.66499
1982,Venezuela,Thunnus albacares,Yellowfin tuna,16459.70006
1982,Yemen,Euthynnus affinis,Kawakawa,3450.032727
1982,Yemen,Thunnus tonggol,Longtail tuna,2070.891183
1982,Yemen,Katsuwonus pelamis,Skipjack tuna,5906.140266
1982,Yemen,Thunnus albacares,Yellowfin tuna,2612.812085
1983,American Samoa,Scombridae,Mackerels  tunas and bonitos,38.82302946
1983,Angola,Euthynnus alletteratus,Little tunny,85.36673823
1983,Angola,Katsuwonus pelamis,Skipjack tuna,297.7367603
1983,Angola,Thunnus albacares,Yellowfin tuna,734.9112715
1983,Argentina,Thunnus alalunga,Albacore,112.1301522
1983,Argentina,Scombridae,Mackerels  tunas and bonitos,17.21719579
1983,Argentina,Katsuwonus pelamis,Skipjack tuna,305.6891326
1983,Australia,Thunnus alalunga,Albacore,3.091307347
1983,Australia,Thunnus obesus,Bigeye tuna,12.73801599
1983,Australia,Thunnus tonggol,Longtail tuna,4.437269469
1983,Australia,Scombridae,Mackerels  tunas and bonitos,3.08305866
1983,Australia,Katsuwonus pelamis,Skipjack tuna,140.797327
1983,Australia,Thunnus maccoyii,Southern bluefin tuna,3566.553506
1983,Australia,Thunnus albacares,Yellowfin tuna,133.6822217
1983,Barbados,Makaira nigricans,Blue marlin,120.9613253
1983,Barbados,Katsuwonus pelamis,Skipjack tuna,37.45094655
1983,Barbados,Thunnus albacares,Yellowfin tuna,48.86632225
1983,Benin,Euthynnus alletteratus,Little tunny,4.351706399
1983,Benin,Katsuwonus pelamis,Skipjack tuna,37.73082772
1983,Benin,Thunnus albacares,Yellowfin tuna,48.6260272
1983,Bermuda (UK),Euthynnus lineatus,Black skipjack,69.99999986
1983,Bermuda (UK),Makaira nigricans,Blue marlin,0.848799492
1983,Bermuda (UK),Scombridae,Mackerels  tunas and bonitos,29.99999956
1983,Bermuda (UK),Katsuwonus pelamis,Skipjack tuna,109.9999996
1983,Bermuda (UK),Thunnus albacares,Yellowfin tuna,201.2773206
1983,Brazil,Thunnus alalunga,Albacore,875.9580051
1983,Brazil,Thunnus thynnus,Atlantic bluefin tuna,0.298866676
1983,Brazil,Thunnus obesus,Bigeye tuna,573.1921316
1983,Brazil,Thunnus atlanticus,Blackfin tuna,2.541180527
1983,Brazil,Makaira nigricans,Blue marlin,21.11795207
1983,Brazil,Scombridae,Mackerels  tunas and bonitos,190.1239991
1983,Brazil,Katsuwonus pelamis,Skipjack tuna,10970.33552
1983,Brazil,Thunnus albacares,Yellowfin tuna,1998.655563
1983,Bulgaria,Katsuwonus pelamis,Skipjack tuna,6.177875366
1983,Bulgaria,Thunnus albacares,Yellowfin tuna,0.999999994
1983,Canada,Thunnus alalunga,Albacore,208.7220894
1983,Canada,Thunnus thynnus,Atlantic bluefin tuna,0.515723535
1983,Canada,Euthynnus lineatus,Black skipjack,29.57533511
1983,Canada,Scombridae,Mackerels  tunas and bonitos,30.07878496
1983,Canada,Katsuwonus pelamis,Skipjack tuna,595.1980947
1983,Canada,Thunnus albacares,Yellowfin tuna,671.5956887
1983,Cape Verde,Thunnus alalunga,Albacore,10.00000101
1983,Cape Verde,Thunnus thynnus,Atlantic bluefin tuna,8.859132082
1983,Cape Verde,Thunnus obesus,Bigeye tuna,255.9684744
1983,Cape Verde,Euthynnus alletteratus,Little tunny,0.18032114
1983,Cape Verde,Katsuwonus pelamis,Skipjack tuna,1021.648429
1983,Cape Verde,Thunnus albacares,Yellowfin tuna,3140.532127
1983,Chile,Thunnus alalunga,Albacore,1.464092167
1983,Chile,Katsuwonus pelamis,Skipjack tuna,448.357109
1983,Chile,Thunnus albacares,Yellowfin tuna,9.215962527
1983,Colombia,Scombridae,Mackerels  tunas and bonitos,472.7259663
1983,Colombia,Thunnus albacares,Yellowfin tuna,10.27474527
1983,Comoros,Scombridae,Mackerels  tunas and bonitos,116.0008704
1983,Comoros,Katsuwonus pelamis,Skipjack tuna,1519.265574
1983,Comoros,Thunnus albacares,Yellowfin tuna,117.3900143
1983,Congo, R. of,Katsuwonus pelamis,Skipjack tuna,4.964855695
1983,Costa Rica,Scombridae,Mackerels  tunas and bonitos,0.236299611
1983,Costa Rica,Katsuwonus pelamis,Skipjack tuna,274.1209863
1983,Costa Rica,Thunnus albacares,Yellowfin tuna,470.7608685
1983,Côte d'Ivoire,Makaira nigricans,Blue marlin,87.63752306
1983,Côte d'Ivoire,Euthynnus alletteratus,Little tunny,27.43128909
1983,Côte d'Ivoire,Scombridae,Mackerels  tunas and bonitos,815.8050428
1983,Cuba,Thunnus alalunga,Albacore,35.34227011
1983,Cuba,Thunnus obesus,Bigeye tuna,384.4948531
1983,Cuba,Makaira nigricans,Blue marlin,108.4799845
1983,Cuba,Euthynnus alletteratus,Little tunny,0.000985858
1983,Cuba,Katsuwonus pelamis,Skipjack tuna,119.1447392
1983,Cuba,Thunnus albacares,Yellowfin tuna,1682.062451
1983,Ecuador,Thunnus obesus,Bigeye tuna,329.104113
1983,Ecuador,Euthynnus lineatus,Black skipjack,673.5458037
1983,Ecuador,Scombridae,Mackerels  tunas and bonitos,310.0265593
1983,Ecuador,Katsuwonus pelamis,Skipjack tuna,11931.52403
1983,Ecuador,Thunnus albacares,Yellowfin tuna,7116.736044
1983,Estonia,Thunnus obesus,Bigeye tuna,22.99559067
1983,Estonia,Euthynnus alletteratus,Little tunny,0.949105016
1983,Estonia,Scombridae,Mackerels  tunas and bonitos,22.45113671
1983,Estonia,Katsuwonus pelamis,Skipjack tuna,69.72992611
1983,Estonia,Thunnus albacares,Yellowfin tuna,74.09911732
1983,Fiji,Thunnus obesus,Bigeye tuna,45.54857732
1983,Fiji,Katsuwonus pelamis,Skipjack tuna,3074.458831
1983,Fiji,Thunnus albacares,Yellowfin tuna,427.7648689
1983,France,Thunnus alalunga,Albacore,1087.011339
1983,France,Thunnus thynnus,Atlantic bluefin tuna,0.024505773
1983,France,Thunnus obesus,Bigeye tuna,6659.338313
1983,France,Makaira nigricans,Blue marlin,109.4984603
1983,France,Katsuwonus pelamis,Skipjack tuna,29729.23185
1983,France,Thunnus,Tuna,0.740345831
1983,France,Thunnus albacares,Yellowfin tuna,38320.78046
1983,Georgia,Thunnus obesus,Bigeye tuna,5.446522663
1983,Georgia,Euthynnus alletteratus,Little tunny,0.270737136
1983,Georgia,Scombridae,Mackerels  tunas and bonitos,28.89358213
1983,Georgia,Katsuwonus pelamis,Skipjack tuna,15.91792467
1983,Georgia,Thunnus albacares,Yellowfin tuna,16.64071706
1983,Germany,Euthynnus alletteratus,Little tunny,2.141283399
1983,Ghana,Thunnus obesus,Bigeye tuna,290.0612044
1983,Ghana,Makaira nigricans,Blue marlin,95.36263491
1983,Ghana,Euthynnus alletteratus,Little tunny,4.779687605
1983,Ghana,Scombridae,Mackerels  tunas and bonitos,36.0486398
1983,Ghana,Katsuwonus pelamis,Skipjack tuna,13663.77307
1983,Ghana,Thunnus albacares,Yellowfin tuna,4219.257677
1983,Guam (USA),Scombridae,Mackerels  tunas and bonitos,4.228240671
1983,Guam (USA),Katsuwonus pelamis,Skipjack tuna,39.34385504
